"대분류명","중분류명","소분류명","식재료코드","식재료명","브랜드명","생산연도","규격"
"축산물","돈육","돈육(전지)","1122915","돈육(전지)","","2024","돈육/냉장/앞다리/수육용/200g~300g 덩어리/1kg"
"축산물","돈육","돈육(전지)","1122916","돈육(전지)","","2024","돈육/냉장/앞다리/수육용/200g~300g 덩어리/0.5kg"
"축산물","돈육","돈육(전지)","1122917","돈육(전지)","","2024","돈육/냉장/앞다리/수육용/200g~300g 덩어리/0.3kg"
"축산물","돈육","돈육(전지)","1122918","돈육(전지)","","2024","돈육/냉장/앞다리/불고기용/0.2*4*5(cm)/1kg"
"축산물","돈육","돈육(전지)","1122919","돈육(전지)","","2024","돈육/냉장/앞다리/불고기용/0.2*4*5(cm)/0.5kg"
"축산물","돈육","돈육(전지)","1122920","돈육(전지)","","2024","돈육/냉장/앞다리/불고기용/0.2*4*5(cm)/0.3kg"
"축산물","돈육","돈육(전지)","1122921","돈육(전지)","","2024","돈육/냉장/앞다리/다짐육/1kg"
"축산물","돈육","돈육(전지)","1122922","돈육(전지)","","2024","돈육/냉장/앞다리/다짐육/0.5kg"
"축산물","돈육","돈육(전지)","1122923","돈육(전지)","","2024","돈육/냉장/앞다리/다짐육/0.3kg"
"축산물","돈육","돈육(후지)","1122924","돈육(후지)","","2024","돈육/냉장/뒷다리/찌개용/0.3*2*3(cm)/0.3kg"
"축산물","돈육","돈육(후지)","1122925","돈육(후지)","","2023","돈육/냉장/1등급/후지(뒷다리)/수육용/1kg"
"축산물","돈육","돈육(후지)","1122926","돈육(후지)","","2023","돈육/냉장/1등급/후지(뒷다리)/수육용/0.5kg"
"축산물","돈육","돈육(후지)","1122927","돈육(후지)","","2023","돈육/냉장/1등급/후지(뒷다리)/수육용/0.3kg"
"축산물","돈육","돈육(후지)","1122928","돈육(후지)","","2024","돈육/냉장/뒷다리/불고기용/0.2*3*4(cm)/1kg"
"축산물","돈육","돈육(후지)","1122929","돈육(후지)","","2024","돈육/냉장/뒷다리/불고기용/0.2*3*4(cm)/0.5kg"
"축산물","돈육","돈육(후지)","1122930","돈육(후지)","","2024","돈육/냉장/뒷다리/불고기용/0.2*3*4(cm)/0.3kg"
"축산물","돈육","돈육(후지)","1122931","돈육(후지)","","2024","돈육/냉장/뒷다리/다짐육/1kg"
"축산물","돈육","돈육(후지)","1122932","돈육(후지)","","2024","돈육/냉장/뒷다리/다짐육/0.5kg"
"축산물","돈육","돈육(후지)","1122933","돈육(후지)","","2024","돈육/냉장/뒷다리/다짐육/0.3kg"
"축산물","한우","한우(갈비)","1122973","한우(갈비)","","2024","한우/냉동/1등급/갈비/찜용/2.5*3 (cm)/1kg"
"축산물","한우","한우(갈비)","1122974","한우(갈비)","","2024","한우/냉동/1등급/갈비/찜용/2.5*3 (cm)/5kg"
"축산물","한우","한우(갈비)","1122975","한우(갈비)","","2024","한우/냉동/1등급/갈비/찜용/2.5*3 (cm)/3kg"
"축산물","한우","한우(목심)","1122976","한우(목심)","","2024","한우/냉장/1등급/목심/샤브용/0.2*4*5 (cm)/0.5kg"
"축산물","한우","한우(목심)","1122977","한우(목심)","","2024","한우/냉장/1등급/목심/샤브용/0.2*4*5 (cm)/0.3kg"
"축산물","한우","한우(목심)","1122978","한우(목심)","","2023","한우/냉장/1등급/목심/다짐육/1kg"
"축산물","한우","한우(목심)","1122979","한우(목심)","","2023","한우/냉장/1등급/목심/다짐육/0.5kg"
"축산물","한우","한우(목심)","1122980","한우(목심)","","2023","한우/냉장/1등급/목심/다짐육/0.3kg"
"축산물","한우","한우(사태)","1122981","한우(사태)","","2024","한우/냉장/1등급/사태/장조림/2*2*2(cm)/0.5kg"
"축산물","한우","한우(사태)","1122982","한우(사태)","","2024","한우/냉장/1등급/사태/장조림/2*2*2(cm)/0.3kg"
"축산물","한우","한우(설도)","1122983","한우(설도)","","2024","한우/냉장/1등급/설도/짜장,카레용/1*1*1 (cm)/0.5kg"
"축산물","한우","한우(설도)","1122984","한우(설도)","","2024","한우/냉장/1등급/설도/짜장,카레용/1*1*1 (cm)/0.3kg"
"축산물","한우","한우(설도)","1122985","한우(설도)","","2024","한우/냉장/1등급/설도/채썰기/0.4*0.4*5(cm)/1kg"
"축산물","한우","한우(설도)","1122986","한우(설도)","","2024","한우/냉장/1등급/설도/채썰기/0.4*0.4*5(cm)/0.5kg"
"축산물","한우","한우(설도)","1122987","한우(설도)","","2024","한우/냉장/1등급/설도/채썰기/0.4*0.4*5(cm)/0.3kg"
"축산물","한우","한우(설도)","1122988","한우(설도)","","2024","한우/냉장/1등급/설도/장조림/2*2*2(cm)/1kg"
"축산물","한우","한우(설도)","1122989","한우(설도)","","2024","한우/냉장/1등급/설도/장조림/2*2*2(cm)/0.5kg"
"축산물","한우","한우(설도)","1122990","한우(설도)","","2024","한우/냉장/1등급/설도/장조림/2*2*2(cm)/0.3kg"
"축산물","한우","한우(양지)","1122991","한우(양지)","","2024","한우/냉장/1등급/양지/국거리/0.3*2*3(cm)/1kg"
"축산물","한우","한우(양지)","1122992","한우(양지)","","2024","한우/냉장/1등급/양지/국거리/0.3*2*3(cm)/0.5kg"
"축산물","한우","한우(양지)","1122993","한우(양지)","","2024","한우/냉장/1등급/양지/국거리/0.3*2*3(cm)/0.3kg"
"축산물","한우","한우(양지)","1122994","한우(양지)","","2024","한우/냉장/1등급/양지/국거리/200g-300g 덩어리/1kg"
"축산물","한우","한우(양지)","1122995","한우(양지)","","2024","한우/냉장/1등급/양지/국거리/200g-300g 덩어리/0.5kg"
"축산물","한우","한우(양지)","1122996","한우(양지)","","2024","한우/냉장/1등급/양지/국거리/200g-300g 덩어리/0.3kg"
"축산물","한우","한우(우둔)","1122997","한우(우둔)","","2024","한우/냉장/1등급/우둔/불고기/0.2*3*4 (cm)/1kg"
"축산물","한우","한우(우둔)","1122998","한우(우둔)","","2024","한우/냉장/1등급/우둔/불고기/0.2*3*4 (cm)/0.5kg"
"축산물","한우","한우(우둔)","1122999","한우(우둔)","","2024","한우/냉장/1등급/우둔/불고기/0.2*3*4 (cm)/0.3kg"
"축산물","한우","한우(우둔)","1123000","한우(우둔)","","2024","한우/냉장/1등급/우둔/짜장,카레용/1*1*1(cm)/1kg"
"축산물","한우","한우(우둔)","1123001","한우(우둔)","","2024","한우/냉장/1등급/우둔/짜장,카레용/1*1*1(cm)/0.5kg"
"축산물","한우","한우(우둔)","1123002","한우(우둔)","","2024","한우/냉장/1등급/우둔/짜장,카레용/1*1*1(cm)/0.3kg"
"축산물","한우","한우(우둔)","1123003","한우(우둔)","","2024","한우/냉장/1등급/우둔/잡채용/0.3*0.3*5 (cm)/1kg"
"축산물","한우","한우(우둔)","1123004","한우(우둔)","","2024","한우/냉장/1등급/우둔/잡채용/0.3*0.3*5 (cm)/0.5kg"
"축산물","한우","한우(우둔)","1123005","한우(우둔)","","2024","한우/냉장/1등급/우둔/잡채용/0.3*0.3*5 (cm)/0.3kg"
"축산물","한우","한우(우둔)","1123006","한우(우둔)","","2024","한우/냉장/1등급/우둔/다짐육/0.5cm 다짐육/1kg"
"축산물","한우","한우(우둔)","1123007","한우(우둔)","","2024","한우/냉장/1등급/우둔/다짐육/0.5cm 다짐육/0.5kg"
"축산물","한우","한우(우둔)","1123008","한우(우둔)","","2024","한우/냉장/1등급/우둔/다짐육/0.5cm 다짐육/0.3kg"
"축산물","돈육","돈육(갈비)","1123009","돈육(갈비)","수덕푸드","2024","돈육/냉동/갈비/찜,탕용/2*3(cm)/1kg"
"축산물","돈육","돈육(안심)","1123011","돈육(안심)","","2024","돈육/냉장/무항생제/안심/짜장,카레용/1*1*1(cm)/1kg"
"축산물","돈육","돈육(안심)","1123012","돈육(안심)","","2024","돈육/냉장/무항생제/안심/짜장,카레용/1*1*1(cm)/0.5kg"
"축산물","돈육","돈육(안심)","1123013","돈육(안심)","","2024","돈육/냉장/무항생제/안심/짜장,카레용/1*1*1(cm)/0.3kg"
"농산물","버섯류","양송이버섯","1123345","양송이버섯","","2024","양송이버섯(화이트)/0.3kg/"
"축산물","돈육","돈육(안심)","1123014","돈육(안심)","","2024","돈육/냉장/무항생제/안심/장조림용/2*2*2(cm)/1kg"
"축산물","돈육","돈육(안심)","1123015","돈육(안심)","","2024","돈육/냉장/무항생제/안심/장조림용/2*2*2(cm)/0.5kg"
"축산물","돈육","돈육(안심)","1123016","돈육(안심)","","2024","돈육/냉장/무항생제/안심/장조림용/2*2*2(cm)/0.3kg"
"축산물","돈육","돈육(안심)","1123017","돈육(안심)","","2024","돈육/냉장/무항생제/안심/잡채용/0.3*0.3*5(cm)/1kg"
"축산물","돈육","돈육(안심)","1123018","돈육(안심)","","2024","돈육/냉장/무항생제/안심/잡채용/0.3*0.3*5(cm)/0.5kg"
"축산물","돈육","돈육(안심)","1123019","돈육(안심)","","2024","돈육/냉장/무항생제/안심/잡채용/0.3*0.3*5(cm)/0.3kg"
"축산물","돈육","돈육(안심)","1123020","돈육(안심)","","2024","돈육/냉장/무항생제/안심/다짐육/1kg"
"축산물","돈육","돈육(안심)","1123021","돈육(안심)","","2024","돈육/냉장/무항생제/안심/다짐육/0.5kg"
"축산물","돈육","돈육(안심)","1123022","돈육(안심)","","2024","돈육/냉장/무항생제/안심/다짐육/0.3kg"
"축산물","돈육","돈육(등심)","1123023","돈육(등심)","","2024","돈육/냉장/무항생제/등심/짜장,카레용/1*1*1(cm)/1kg"
"축산물","돈육","돈육(등심)","1123024","돈육(등심)","","2024","돈육/냉장/무항생제/등심/짜장,카레용/1*1*1(cm)/0.5kg"
"축산물","돈육","돈육(등심)","1123025","돈육(등심)","","2024","돈육/냉장/무항생제/등심/짜장,카레용/1*1*1(cm)/0.3kg"
"축산물","돈육","돈육(등심)","1123026","돈육(등심)","","2024","돈육/냉장/무항생제/등심/잡채용/0.3*0.3*5(cm)/1kg"
"축산물","돈육","돈육(등심)","1123027","돈육(등심)","","2024","돈육/냉장/무항생제/등심/잡채용/0.3*0.3*5(cm)/0.5kg"
"축산물","돈육","돈육(등심)","1123028","돈육(등심)","","2024","돈육/냉장/무항생제/등심/잡채용/0.3*0.3*5(cm)/0.3kg"
"축산물","돈육","돈육(등심)","1123029","돈육(등심)","","2024","돈육/냉장/무항생제/등심/탕수육용/1*1*4(cm)/1kg"
"축산물","돈육","돈육(등심)","1123030","돈육(등심)","","2024","돈육/냉장/무항생제/등심/탕수육용/1*1*4(cm)/0.5kg"
"축산물","돈육","돈육(등심)","1123031","돈육(등심)","","2024","돈육/냉장/무항생제/등심/탕수육용/1*1*4(cm)/0.3kg"
"축산물","돈육","돈육(등심)","1123032","돈육(등심)","","2024","돈육/냉장/무항생제/등심/돈까스용/개당40g내외/1kg"
"축산물","돈육","돈육(등심)","1123033","돈육(등심)","","2024","돈육/냉장/무항생제/등심/돈까스용/개당40g내외/0.5kg"
"축산물","돈육","돈육(등심)","1123034","돈육(등심)","","2024","돈육/냉장/무항생제/등심/돈까스용/개당40g내외/0.3kg"
"축산물","돈육","돈육(등심)","1123035","돈육(등심)","","2024","돈육/냉장/무항생제/등심/다짐육/1kg"
"축산물","돈육","돈육(등심)","1123036","돈육(등심)","","2024","돈육/냉장/무항생제/등심/다짐육/0.5kg"
"축산물","돈육","돈육(등심)","1123037","돈육(등심)","","2024","돈육/냉장/무항생제/등심/다짐육/0.3kg"
"축산물","돈육","돈육(목심)","1123038","돈육(목심)","","2024","돈육/냉장/무항생제/목살/구이용/0.7cm슬라이스/1kg"
"축산물","돈육","돈육(목심)","1123039","돈육(목심)","","2024","돈육/냉장/무항생제/목살/구이용/0.7cm슬라이스/0.5kg"
"축산물","돈육","돈육(목심)","1123040","돈육(목심)","","2024","돈육/냉장/무항생제/목살/구이용/0.7cm슬라이스/0.3kg"
"축산물","돈육","돈육(목심)","1123041","돈육(목심)","","2024","돈육/냉장/무항생제/목살/수육용/200~300g 덩어리/1kg"
"축산물","돈육","돈육(목심)","1123042","돈육(목심)","","2024","돈육/냉장/무항생제/목살/수육용/200~300g 덩어리/0.5kg"
"축산물","돈육","돈육(목심)","1123043","돈육(목심)","","2024","돈육/냉장/무항생제/목살/수육용/200~300g 덩어리/0.3kg"
"축산물","돈육","돈육(목심)","1123044","돈육(목심)","","2024","돈육/냉장/무항생제/목살/스테이크용/0.7cm슬라이스/1kg"
"축산물","돈육","돈육(목심)","1123045","돈육(목심)","","2024","돈육/냉장/무항생제/목살/스테이크용/0.7cm슬라이스/0.5kg"
"축산물","돈육","돈육(목심)","1123046","돈육(목심)","","2024","돈육/냉장/무항생제/목살/스테이크용/0.7cm슬라이스/0.3kg"
"축산물","돈육","돈육(목심)","1123047","돈육(목심)","","2024","돈육/냉장/무항생제/목살/불고기용/0.3*3*4(cm)/1kg"
"축산물","돈육","돈육(목심)","1123048","돈육(목심)","","2024","돈육/냉장/무항생제/목살/불고기용/0.3*3*4(cm)/0.5kg"
"축산물","돈육","돈육(목심)","1123049","돈육(목심)","","2024","돈육/냉장/무항생제/목살/불고기용/0.3*3*4(cm)/0.3kg"
"축산물","돈육","돈육(사태)","1123050","돈육(사태)","","2023","돈육/냉장/무항생제사태//찌게용/1kg"
"축산물","돈육","돈육(사태)","1123051","돈육(사태)","","2023","돈육/냉장/무항생제사태//찌게용/0.5kg"
"축산물","돈육","돈육(사태)","1123052","돈육(사태)","","2024","돈육/냉장/무항생제/사태/수육,찜용/200g~300g 덩어리/0.3kg"
"축산물","돈육","돈육(사태)","1123053","돈육(사태)","","2024","돈육/냉장/무항생제/사태/장조림용/2*2*2(cm)/1kg"
"축산물","돈육","돈육(사태)","1123054","돈육(사태)","","2024","돈육/냉장/무항생제/사태/장조림용/2*2*2(cm)/0.5kg"
"축산물","돈육","돈육(사태)","1123055","돈육(사태)","","2024","돈육/냉장/무항생제/사태/장조림용/2*2*2(cm)/0.3kg"
"축산물","돈육","돈육(삼겹)","1123056","돈육(삽겹)","","2023","돈육/냉장/무항생제/삼겹/구이용,한입크기/1kg"
"축산물","돈육","돈육(삼겹)","1123057","돈육(삽겹)","","2023","돈육/냉장/무항생제/삼겹/구이용,한입크기/0.5kg"
"축산물","돈육","돈육(삼겹)","1123058","돈육(삽겹)","","2023","돈육/냉장/무항생제/삼겹/구이용,한입크기/0.3kg"
"축산물","돈육","돈육(삼겹)","1123059","돈육(삽겹)","","2023","돈육/냉장/무항생제/삼겹/수육용/1kg"
"축산물","돈육","돈육(삼겹)","1123060","돈육(삽겹)","","2023","돈육/냉장/무항생제/삼겹/수육용/0.5kg"
"축산물","돈육","돈육(삼겹)","1123061","돈육(삽겹)","","2023","돈육/냉장/무항생제/삼겹/수육용/0.3kg"
"축산물","돈육","돈육(삼겹)","1123062","돈육(삽겹)","","2023","돈육/냉장/무항생제/삼겹/불고기용/1kg"
"축산물","돈육","돈육(삼겹)","1123063","돈육(삽겹)","","2023","돈육/냉장/무항생제/삼겹/불고기용/0.5kg"
"축산물","돈육","돈육(삼겹)","1123064","돈육(삽겹)","","2023","돈육/냉장/무항생제/삼겹/불고기용/0.3kg"
"축산물","돈육","돈육(전지)","1123065","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/찌개용/0.3*2*3(cm)/1kg"
"축산물","돈육","돈육(전지)","1123066","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/찌개용/0.3*2*3(cm)/0.5kg"
"축산물","돈육","돈육(전지)","1123067","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/찌개용/0.3*2*3(cm)/0.3kg"
"축산물","돈육","돈육(전지)","1123068","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/수육용/200g~300g 덩어리/1kg"
"축산물","돈육","돈육(전지)","1123069","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/수육용/200g~300g 덩어리/0.5kg"
"축산물","돈육","돈육(전지)","1123070","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/수육용/200g~300g 덩어리/0.3kg"
"축산물","돈육","돈육(전지)","1123071","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/불고기용/0.3*3*4(cm)/1kg"
"축산물","돈육","돈육(전지)","1123072","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/불고기용/0.3*3*4(cm)/0.5kg"
"축산물","돈육","돈육(전지)","1123073","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/불고기용/0.3*3*4(cm)/0.3kg"
"축산물","돈육","돈육(전지)","1123074","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/다짐육/0.5 다짐육(cm)/1kg"
"축산물","돈육","돈육(전지)","1123075","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/다짐육/0.5 다짐육(cm)/0.5kg"
"축산물","돈육","돈육(전지)","1123076","돈육(전지)","","2024","돈육/냉장/무항생제/앞다리/다짐육/0.5 다짐육(cm)/0.3kg"
"축산물","돈육","돈육(후지)","1123077","돈육(후지)","","2024","돈육/냉장/무항생제/뒷다리/찌개용/0.3*2*3(cm)/1kg"
"축산물","돈육","돈육(후지)","1123078","돈육(후지)","","2024","돈육/냉장/무항생제/뒷다리/찌개용/0.3*2*3(cm)/0.5kg"
"축산물","돈육","돈육(후지)","1123079","돈육(후지)","","2024","돈육/냉장/무항생제/뒷다리/찌개용/0.3*2*3(cm)/0.3kg"
"축산물","돈육","돈육(후지)","1123080","돈육(후지)","","2023","돈육/냉장/무항생제/후지(뒷다리)/수육용/1kg"
