"대분류명","중분류명","소분류명","상위식재료코드","상위식재료명","설명"
"농산물","근채류","당근","3397741","당근(흙)","가격은 1kg당이며, 발주는 1kg단위로 가능함/당근(흙)"
"농산물","근채류","당근","3397755","깐당근","가격은 1kg당이며, 발주는 1kg단위로 가능함/깐당근"
"농산물","근채류","당근","3397756","세척당근","가격은 1kg당이며, 발주는 1kg단위로 가능함/세척당근"
"농산물","양채류","양상추","3397775","깐양상추","깐양상추/0.4kg/240605_대체사입"
"농산물","서류","감자","3397795","감자(깐것) 130-250g","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/감자의 탈피 세척 후 진공포장 공급"
"농산물","서류","감자","3397796","감자(피) 150-250g","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/세척과정 없이 흙감자 그대로 공급"
"농산물","엽경채류","부추","3397797","부추","부추/300g/친환경"
"농산물","조미채소류","고추","3397798","오이고추","가격은 1kg당이며, 발주는 0.2kg단위로 가능함/열량이 낮고, 매운맛에는 캡사이신이 들어 있음"
"농산물","근채류","무","3397799","무(깐것)","깐무/1kg"
"농산물","서류","알감자","3397800","알감자(깐것/조림)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/빛에 노출되면 녹변될 수 있으니 어두운곳에 보관하세요"
"농산물","엽경채류","깻잎","3397801","깻잎","가격은 0.1kg당이며, 발주는 0.1kg단위로 가능함/0.1k 이상 발주 가능"
"농산물","과일과채류","수박","3397802","수박(9kg/개)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/통 단위로 주문 가능"
"농산물","과일과채류","수박","3397803","수박(6kg/개)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/통 단위로 주문 가능"
"농산물","과일과채류","수박","3397804","수박(7kg/개)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/통 단위로 주문 가능"
"농산물","과일과채류","수박","3397805","수박(8kg/개)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/통 단위로 주문 가능"
"농산물","과일류","포도(샤인머스켓)","3398055","청포도(샤인머스켓)","가격은 1kg당이며, 발주는 1kg단위로 가능함"
"농산물","과일과채류","수박","3397806","수박(10kg/개)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/통 단위로 주문 가능"
"농산물","엽경채류","부추","3397807","부추","가격은 0.3kg당이며, 발주는 0.3kg단위로 가능함"
"농산물","근채류","비트(알)","3397809","비트(알)","가격은 0.4kg당이며, 발주는 0.4kg단위로 가능함/비트(뿌리)"
"농산물","조미채소류","양파","3397815","양파(피)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/피상태의 양파 그대로 공급"
"농산물","조미채소류","양파","3397816","양파(깐것)100g이하","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/70~100g사이의 깐양파 공급"
"농산물","조미채소류","양파","3397817","양파(깐것)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/양파의 탈피 및 뿌리, 꼭지 양 끝단 제거 후 공급"
